SID,Grade,late_mins,leave_early_mins,duration,duration_pct,present_sessions,joined_sessions,duration_std,score_avg_1,score_avg_2,score_avg_1_pctile,score_avg_2_pctile,quiz_completion_pct,has_quiz_data,called_on_days,response_pct,success_call_days,call_pctile,days_to_end,dropout
23000806,Grade 5,3.131782946,3.07751938,54.37209302,89.52670933,124,65,13.2187543,25.31824004,61.79126984,47.21334186,52.06468457,39.43708923,1,8,43.75,7,60.55308732,1,FALSE
23000809,Grade 2,4.341085271,1.387596899,54.62015504,90.44942774,127,65,8.993221231,59.07578853,86.28608947,83.95422315,88.35877512,68.35573477,1,10,50,10,56.20188209,1,FALSE
23000881,Grade 3,11.08965517,8.901149425,36.51494253,64.88845077,323,131,21.95484751,64.42472896,78.4429329,79.89811912,73.02980361,82.30150408,1,0,0,0,24.51691373,0,FALSE
23000888,Grade 1,10.35897436,1.905982906,46.93162393,79.24958119,111,61,12.75412475,48.68695652,66.53397908,43.14048545,46.10883031,69.66485507,1,0,0,0,22.25138543,1,FALSE
23000896,Grade 3,4.787234043,2.028368794,53.45390071,88.72321728,136,76,11.13005916,46.65830363,70.67059246,66.51386456,65.61203439,62.91874719,1,11,33.33333333,11,47.63700352,1,FALSE
23000899,Grade 8,10.12765957,8.510638298,41.44680851,69.36749533,38,28,19.68756892,25.06296689,54.92657593,52.34345707,53.13710786,39.08910769,1,0,0,0,38.21848308,176,TRUE
23000900,Grade 1,10.03030303,3.090909091,46.18181818,78.02892719,123,66,13.38668484,18.94311594,33.93875598,25.60456281,25.17691227,50.70652174,1,30,100,30,84.59187046,1,FALSE
23000909,Grade 6,9.252336449,4.214953271,47.07476636,77.71171878,200,114,15.09388517,27.4718484,64.04925355,55.47321429,56.04761905,43.25253966,1,0,0,0,35.32994116,1,FALSE
23000913,Grade 1,5.723529412,1.523529412,51.45882353,87.45106908,162,94,12.67206119,84.88396739,94.81383042,82.34883679,83.87352348,89.10326087,1,29,66.66666667,29,72.3034361,0,FALSE
23000930,Grade 2,8.783216783,3.762237762,47.56643357,78.78880835,127,67,17.44672351,39.92088441,64.9153622,63.20676733,63.92823028,59.12634409,1,18,100,18,87.74804905,1,FALSE
23000980,Grade 2,9.829896907,3.458762887,44.24226804,75.831186,176,90,16.30022941,61.41655287,85.29814881,86.468781,88.21296705,72.27150538,1,23,93.75,22,83.1202046,1,FALSE
23001012,Grade K,9.135135135,13.2972973,37.32432432,62.59324664,28,17,20.88467547,,,,,,0,2,100,2,35.61320755,18,FALSE
23001013,Grade 7,6.047169811,4.636792453,50.03301887,82.44471744,197,115,16.28984635,41.7206877,79.01760972,59.90426907,59.20242791,49.81268422,1,2,50,2,56.22986329,11,FALSE
23001016,Grade 2,6.61038961,6.928571429,47.25324675,77.61596609,133,85,18.95145559,36.80254391,64.90669913,63.49287263,64.93488005,55.79749104,1,8,66.66666667,8,55.51542542,0,FALSE
23001035,Grade K,16.01986755,4.516556291,36.27152318,63.83634819,129,51,15.93651312,,,,,,0,23,100,23,85.37735849,2,FALSE
23001038,Grade 2,15.09615385,2.557692308,42.63461538,70.50007261,49,26,15.20968325,20.09864695,42.58395833,42.44186047,44.37984496,46.63978495,1,6,50,6,46.854056,177,TRUE
23001061,BA 1,7,23.5,28.5,48.30508475,2,2,9.192388155,,,,,,0,1,0,0,42.96875,210,TRUE
23001073,Grade K,13.95762712,6.203389831,40.10169492,66.83716957,96,47,19.29589205,27.33958995,42.78965278,45.12783221,41.10022454,61.9047619,1,0,0,0,23.42091408,9,FALSE
23001092,Grade 7,22.38566553,15.64846416,22.02047782,36.59709,166,117,17.69643927,55.59953149,80.25716665,66.88317694,61.42513225,68.71092177,1,0,0,0,34.41778276,1,FALSE
23001095,Grade 6,2.30078125,1.27734375,55.78125,93.72052914,254,141,8.887036163,83.98016148,94.41067346,85.18303571,87.83482143,88.54798983,1,13,68.33333333,9,84.38369635,1,FALSE
23001147,Grade 3,16.75342466,3.794520548,39.5890411,65.9366205,66,41,15.2487118,16.99304351,39.96621212,32.55434031,38.59861931,34.59236927,1,2,50,2,43.0990238,9,FALSE
23001149,Grade 6,2.20703125,1.51953125,56.78125,93.68126891,251,128,9.388718721,65.04231883,76.27971398,75.08779762,67.10565476,85.53404928,1,0,0,0,35.32994116,1,FALSE
23001182,Grade 2,6.341269841,2.301587302,51.58730159,85.41234224,119,66,13.80971823,39.24067204,63.04969478,65.27150152,62.02928102,62.98835125,1,36,97.61904762,35,97.46344023,1,FALSE
23001184,Grade 5,5.080745342,2.757763975,52.72670807,86.98350948,155,95,11.64044006,11.26805707,31.96879274,24.11551577,22.12809037,29.96449787,1,0,0,0,25.70947631,0,FALSE
23001186,Grade 3,14.03472222,7.694444444,38.38194444,63.87602849,119,60,17.57421686,2.943181818,5.886363636,15.61866126,15.72641988,25.23891758,1,4,37.5,3,47.3814312,1,FALSE
23001198,Grade 5,10.7357513,3.922279793,46.41968912,75.98403837,169,96,17.19178056,24.5800987,67.72215774,51.87286871,58.96206309,36.45585819,1,0,0,0,25.44946037,0,FALSE
23001236,Grade 2,5.785714286,1.261904762,53.57142857,88.18177043,164,94,10.89337074,82.89567921,96.17680156,98.76143503,98.76143503,86.21863799,1,17,66.66666667,17,69.20570991,2,FALSE
23001272,Grade 3,4.883561644,5.753424658,45.74657534,81.24583677,272,121,14.81260337,76.28496299,84.02882269,82.72980822,78.93463028,90.41669969,1,30,96.875,29,96.27901374,1,FALSE
23001297,Grade 2,6,0,54.66666667,90.14513191,12,7,6.429100507,4.0695,8.720357143,18.04989162,18.28685844,31.50985663,1,0,0,0,24.57144731,79,TRUE
23001298,Grade 6,8.799363057,4.503184713,42.98726115,75.67833578,279,155,16.76829019,30.44975402,45.39067108,50.44494048,42.01636905,58.35489762,1,63,85.68181818,59,92.56734701,1,FALSE
23001299,Grade 4,8.039568345,5.348920863,43.31294964,76.31818368,256,112,14.35367767,50.23819548,69.27735119,70.39477141,65.43582051,72.14251698,1,10,94.44444444,9,77.53206458,1,FALSE
23001306,Grade 4,12.935,15.02,33.375,54.46502037,145,63,20.5481265,13.07364768,36.32727273,32.69869942,36.5101651,30.8727842,1,0,0,0,29.72339359,1,FALSE
23001335,Grade 4,21.17808219,1.952054795,44.11643836,64.41118979,134,88,20.95989941,20.57822189,40.00269231,47.20736994,41.79462942,42.40801658,1,0,0,0,29.72339359,9,FALSE
23001342,Grade 1,1.301775148,1.153846154,57.65680473,96.02253862,167,97,6.796399027,82.04266304,91.31430053,77.98320009,76.9113728,90.14492754,1,39,66.66666667,39,67.85056575,1,FALSE
23001343,Grade 6,4.764044944,3.352059925,52.38951311,86.44293219,259,131,12.63981813,73.84282533,75.66890854,76.10416667,65.91071429,97.56264401,1,0,0,0,35.32994116,1,FALSE
23001353,Grade 1,10.59504132,6.380165289,42.19834711,71.19267559,108,66,16.03258132,66.98414855,86.63778409,59.28114196,66.53859659,77.39130435,1,21,100,21,83.93474503,1,FALSE
23001360,Grade K,5.888888889,0.111111111,53.44444444,89.9400394,9,4,7.763876466,0,0,19.24882629,19.24882629,22.22222222,1,1,100,1,28.77358491,205,TRUE
23001362,Grade 1,7.541666667,6.034722222,45.1875,76.80147545,131,70,15.75377355,60.43061594,72.16084636,55.90630402,53.16573934,83.89492754,1,26,66.66666667,26,65.9520004,0,FALSE
23001381,Grade 9-12,6.992481203,3.721804511,47.95488722,81.50964077,114,47,18.85626038,23.19222944,28.89476786,72.84708249,66.27565392,63.52813853,1,0,0,0,46.29014169,77,TRUE
23001382,Grade 5,4.81025641,4.220512821,48.43076923,83.77944273,184,98,15.29298326,57.18789055,86.67086631,75.4955243,79.02813299,65.1346508,1,6,66.66666667,6,59.2237227,0,FALSE
23001383,HM 6,7.652892562,3.652892562,49.92561983,81.37531463,226,133,19.14637449,55.63091222,83.63613823,67.11157254,67.20281342,61.51867918,1,19,64.81481481,18,63.76343537,77,TRUE
23001385,Grade 4,7.48409894,2,46.99293286,83.70485849,263,98,14.9039461,75.09998514,86.46675649,84.7707567,82.35769285,86.70134051,1,0,0,0,29.72339359,1,FALSE
23001386,Grade 6,6.030732861,4.513002364,46.95035461,81.64010626,389,163,16.28856761,40.17332441,59.07932991,53.74107143,55.89285714,60.85817078,1,0,0,0,35.32994116,1,FALSE
23001394,Grade K,11.875,0.03125,47.59375,79.98407674,32,9,8.33128335,,,,,,0,0,0,0,12.26415094,211,TRUE
23001400,Grade 7,9.475836431,2.249070632,48.59479554,80.33861883,258,134,13.03652056,19.52914483,44.51843833,44.08811978,42.51951769,37.7021114,1,0,0,0,34.41778276,1,FALSE
23001401,Grade 6,9.371794872,3.461538462,48.32051282,78.68901029,72,54,15.16617356,10.3389596,30.51628788,31.8764881,33.34375,26.01614418,1,1,50,1,51.9045268,112,TRUE
23001411,Grade 4,8.463855422,6.463855422,42.81927711,74.44786365,152,78,15.20178983,39.82686621,66.21688122,65.47523647,63.43445491,56.02998501,1,1,0,0,48.69021108,2,FALSE
23001416,Grade 2,8.628571429,6.8,44.9,74.43516956,119,64,18.94987709,33.54791667,60.79584921,62.53949447,62.16246005,56.10215054,1,14,46.42857143,13,63.04970818,8,FALSE
23001417,Grade 5,4.770491803,1.360655738,50.66120219,89.46645785,181,102,10.56663694,37.41492006,42.47635328,46.44208227,43.99643009,50.22779593,1,1,33.33333333,1,38.35402131,10,FALSE
23001422,Grade 9-12,11.6,0,48.2,80.85404702,5,5,13.1605471,20.19516534,34.88014089,51.95452469,56.62624186,41.23677249,1,0,0,0,46.32717873,165,TRUE
23001423,Grade 8,11.02439024,10.35365854,39.18292683,64.40882304,64,49,20.68525332,94.63396503,98.98211924,98.0413961,98.0413961,95.62193126,1,11,50,11,66.47935264,1,FALSE
23001427,Grade 1,5.064285714,1.535714286,52.18571429,88.28892139,136,73,10.12624321,63.11313406,78.18685422,58.57686906,57.37494598,80.97826087,1,18,100,18,77.50288101,0,FALSE
23001430,Grade 3,4.846153846,3.135531136,47.71062271,85.9447304,257,97,13.13982205,80.41441581,87.26063746,86.97388438,82.03715656,91.55306333,1,18,66.92307692,11,78.96556058,1,FALSE
23001441,Grade K,5.285714286,6.857142857,47.28571429,79.74819679,6,2,19.25888787,,,,,,0,0,0,0,12.26415094,260,TRUE
23001449,Grade 1,5.883870968,2.696774194,50.30967742,85.46389414,145,86,13.77253419,88.03161232,96.28103632,87.8272652,88.42822674,91.23188406,1,28,66.66666667,28,71.69482187,0,FALSE
23001468,Grade 1,7.266666667,6.266666667,45.93333333,77.35485379,13,6,17.56403251,11.625,19.92857143,21.34831461,21.53558052,45.83333333,1,0,0,0,22.25138543,228,TRUE
23001475,Grade 4,9.622222222,10.62222222,39.31111111,65.93615315,35,35,19.25879046,0,0,15.85260116,15.80979294,18.84504806,1,7,100,7,72.98235847,115,TRUE
23001502,Grade 1,10.30508475,5.101694915,43.83050847,73.90657648,55,32,15.16592431,34.38278986,44.06807359,33.60635444,32.49536337,63.41485507,1,1,50,1,30.02292101,109,TRUE
23001516,Grade 1,4.916129032,4.690322581,49.5483871,83.73989574,140,67,17.4304531,79.39148551,89.15432782,73.83814103,72.52863008,89.19384058,1,43,94.44444444,41,97.17152202,1,FALSE
23001520,Grade 1,7.613207547,8.122641509,43.37735849,73.26498712,95,50,15.74647524,48.73134058,62.15892857,42.63045592,43.60729977,75.63405797,1,1,50,1,30.02292101,2,FALSE
23001525,Grade 2,16.63265306,5.755102041,37.92517007,62.79428446,122,64,18.13839054,26.03941398,50.59089869,53.10169367,50.55981116,52.98835125,1,1,50,1,43.5382648,3,FALSE
23001528,Grade 1,7.993055556,4.138888889,46.94444444,79.36348579,131,64,15.47692972,53.76243116,63.03643688,48.29209882,43.0792639,84.72826087,1,10,40,8,47.34501839,1,FALSE
23001530,Grade 1,15.94736842,3.763157895,38.52631579,65.94177383,31,29,19.33591651,83.44021739,92.01904223,78.74441804,78.62422573,90.14492754,1,0,0,0,22.25138543,11,FALSE
23001531,Grade K,9.1875,4.3046875,46.3359375,77.6089568,116,32,16.40255278,,,,,,0,7,100,7,49.29245283,1,FALSE
23001533,Grade 2,2.366412214,0.854961832,56.95419847,94.31558733,130,65,7.436772041,55.4790914,72.17809022,79.5051251,75.75728352,77.10573477,1,36,100,36,97.46344023,2,FALSE
23001535,Grade 3,8.390243902,1.170731707,50.51219512,84.05937489,38,25,12.15755311,35.04422604,68.17142857,65.0862069,68.10344828,52.08845209,1,5,40,4,49.23328306,177,TRUE
23001541,Grade 1,14.32191781,7.123287671,37.59589041,63.53823132,126,64,16.75032836,89.70679348,98.24503205,92.62370354,93.34485739,91.23188406,1,13,42.30769231,11,50.90307082,1,FALSE
23001543,Grade 1,13.97435897,3.025641026,41.83333333,70.83362839,69,58,18.31216803,22.31666667,35.74917892,28.02056324,27.13735235,53.1884058,1,11,90.47619048,9,61.71284939,8,FALSE
23001560,Grade 1,4.701754386,0.51754386,53.90350877,91.07163415,114,62,6.529672637,82.59838043,92.670475,77.8855157,79.08743878,88.22463768,1,18,38.88888889,14,64.57348281,2,FALSE
23001580,Grade 1,5.965517241,4.077586207,49.12931034,82.95756741,108,57,14.24965609,38.65778986,58.86766218,36.92717337,38.67693928,64.87318841,1,8,31.25,5,44.91056146,1,FALSE
23001601,Grade 3,19.3125,8.0625,32.6875,54.34816067,76,44,16.7830193,23.73798774,44.45087344,44.59593398,41.61470819,50.24597968,1,3,100,3,62.06584129,3,FALSE
23001612,Grade 1,4.374045802,0.79389313,53.99236641,91.20400359,125,64,11.86299753,90.47862319,98.01906208,92.59511848,91.7258625,92.31884058,1,18,38.88888889,14,64.57348281,1,FALSE
23001622,Grade 1,9.838095238,1.295238095,48.0047619,81.16201971,202,65,10.58865404,68.43822464,77.45478027,59.70586646,54.70820729,88.0615942,1,9,38.88888889,7,46.12778992,1,FALSE
23001628,Grade 1,15.74015748,4.094488189,39.33070866,66.44909948,112,59,16.24517272,47.99583333,58.51066934,44.04665442,45.47770815,72.37318841,1,10,79.16666667,8,66.42538173,3,FALSE
23001633,Grade 5,6.738461538,9.046153846,44.79230769,73.75304332,120,81,14.10189726,4.492857143,14.29545455,13.07677962,15.16011296,18.20692799,1,0,0,0,25.44946037,1,FALSE
23001645,Grade 6,1.222891566,24.91566265,30.75301205,54.40335183,156,72,6.573995369,24.56156077,65.55556087,58.3125,59.4375,39.30267649,1,5,40,4,60.18223067,141,TRUE
23001650,Grade 1,7.763358779,1.175572519,50.19847328,84.8288524,127,66,10.47077974,88.98550725,98.63636364,91.64145779,92.67142034,90.23550725,1,18,100,18,75.70457742,1,FALSE
23001656,Grade 4,26.23160763,18.34877384,16.98365123,27.76940254,138,75,18.12433544,12.278,14.61666667,31.13669207,25.62714454,33.84504806,1,0,0,0,29.72339359,1,FALSE
23001657,Grade 2,26.22540984,14.54098361,19.64344262,32.53693796,104,65,18.93719091,16.10879839,41.39617293,38.04052316,39.25796319,39.70878136,1,4,25,2,42.39753426,2,FALSE
23001660,Grade 2,17.71428571,4.857142857,30.07142857,56.5877967,22,15,17.24535057,0,0,11.65178735,11.65178735,17.33870968,1,1,0,0,43.5382648,8,FALSE
23001661,Grade 9-12,17.47727273,7.863636364,34.45454545,59.98251288,33,27,21.12802013,0,0,19.83430013,19.83430013,18.63887697,1,0,0,0,46.29014169,58,TRUE
23001662,Grade 3,7.264285714,5.5,47.08571429,78.34052391,124,67,17.02832415,90.72558425,98.10289174,99.19382722,98.55130924,92.228739,1,11,100,11,75.49176722,1,FALSE
23001670,Grade 1,13.62,9.18,36.4,61.54837881,82,50,18.2629503,22.13541667,29.4763986,28.35863224,28.06377845,52.14673913,1,12,29.16666667,7,49.5922094,8,FALSE
23001674,Grade 5,7.182628062,2.888641425,47.155902,82.3253463,417,158,13.99881108,60.67347524,75.00575199,75.56212702,63.03282182,80.30543569,1,7,75,7,47.10303181,1,FALSE
23001675,Grade 2,10.64335664,2.440559441,47.15384615,78.21681231,134,69,13.55495216,27.46663306,57.51747159,54.28469084,58.05457585,44.70430108,1,1,50,1,43.5382648,1,FALSE
23001677,Grade 1,6.587301587,0.873015873,51.61111111,87.23094641,125,65,9.339783485,89.48903986,96.85640182,89.2088015,88.60783996,92.31884058,1,16,40.625,13,55.9592506,1,FALSE
23001681,Grade 1,5.4375,20.3515625,33.3515625,56.36131717,98,55,19.04226126,22.2625,40.47963801,28.35323034,30.71296096,47.77173913,1,8,50,8,44.91056146,11,FALSE
23001683,EFL K5,9.691176471,1.5,48.23529412,81.21250007,64,16,13.68637807,,,,,,0,3,100,3,81.41025641,141,TRUE
23001690,Grade 1,12.17241379,22.10344828,29.5862069,49.27005979,19,22,20.78378015,13.875,25.61538462,23.4082397,25.09363296,43.75,1,1,0,0,30.02292101,175,TRUE
23001699,Grade 8,20.32941176,16.86666667,23.50980392,38.75374697,168,126,15.08659068,8.100541683,32.96339161,36.6233191,37.71146433,23.82751206,1,0,0,0,38.21848308,1,FALSE
23001722,Grade 4,17.36363636,5.606060606,36.93939394,61.26486425,29,30,15.78951273,36.01074014,67.65087413,66.3390042,68.14680677,50.08880854,1,7,100,7,69.84748945,3,FALSE
23001732,Grade 6,1.952380952,2.904761905,56.42857143,91.89491084,20,16,12.09781562,71.29775487,86.24494939,80.02380952,80.08630952,80.16566767,1,0,0,0,35.32994116,240,TRUE
23001733,Grade 1,8.55513308,5.152091255,46.03422053,76.68836584,226,136,18.86661618,78.37681159,89.84343353,74.03080884,74.48501873,87.01992754,1,16,46.875,15,55.9592506,1,FALSE
23001745,Grade 1,9.911392405,6.221518987,43.47468354,73.01889126,139,80,17.74113194,80.7125,89.20827677,75.0465914,73.72312554,90.14492754,1,20,66.66666667,20,65.10822005,2,FALSE
23001746,Grade 2,10.31382979,4.723404255,42.33510638,73.87970203,165,106,16.89759789,70.29973477,85.10928106,89.75279217,88.17025791,82.88530466,1,26,70,24,57.38658471,10,FALSE
23001754,Grade 1,31,2.666666667,25.83333333,43.67491396,3,4,20.67284854,33.75,53.51785714,35.76779026,38.38951311,62.5,1,8,83.33333333,6,61.19146881,227,TRUE
23001755,Grade 1,5.978873239,3.683098592,49.55633803,83.68882642,133,67,14.8015356,50.07019928,58.34749671,46.03230337,38.22835638,85.60688406,1,23,78.88888889,18,90.17680106,1,FALSE
23001759,Grade 2,7.391666667,12.68333333,40.2,66.56662514,109,62,15.21697416,23.18172312,47.31297899,46.46248944,44.81428414,50.60035842,1,14,46.42857143,13,63.04970818,1,FALSE
23001762,Grade 7,5.097560976,1.597560976,50.35365854,88.37997504,160,70,10.83436019,15.12613971,34.11165179,37.02660531,34.67021052,34.88662706,1,0,0,0,27.18120805,8,FALSE
23001771,Grade 1,6.048275862,2.827586207,49.89655172,84.80687863,139,82,13.46895821,85.54293478,95.4075,83.23204768,85.39550922,89.3115942,1,26,97.22222222,25,74.49443233,1,FALSE
23001787,Grade K,10.86029412,11.94852941,36.61764706,61.50303171,98,36,21.85645386,73.59937831,95.69421053,83.72627067,86.44366197,76.52116402,1,23,47.82608696,22,59.97751786,1,FALSE
23001807,Grade K,6.855855856,3.018018018,49.62162162,83.3963026,106,32,13.92711812,,,,,,0,20,100,20,79.48113208,1,FALSE
23001811,Grade 4,10.51639344,0.959016393,49.95901639,81.58755381,119,65,11.17508854,17.28655287,45.92662338,41.08611403,43.41176183,37.13546168,1,2,50,2,54.19983338,1,FALSE
23001816,Grade 1,2.189393939,0.401515152,56.54545455,95.52871818,131,66,6.383858027,46.38061594,60.91729167,43.7554019,42.46119634,71.25905797,1,0,0,0,22.25138543,1,FALSE
23001823,Grade 2,3.37195122,1.725609756,54.43292683,90.98551206,158,97,10.87132272,52.90986201,70.65050718,77.70996363,72.44434035,74.7983871,1,31,66.66666667,31,77.59926197,0,FALSE
23001824,Grade 1,16.03571429,7.535714286,35.57857143,60.12763955,112,54,17.68186807,58.53554348,63.14745455,55.62653054,52.11169332,82.78985507,1,19,91.66666667,16,83.5403003,1,FALSE
23001831,Grade 1,12.25,2.597826087,44.35869565,74.80414834,87,59,14.27329907,71.00091667,87.78087053,65.08233398,71.28596766,79.84601449,1,23,66.66666667,23,61.17379347,1,FALSE
23001836,Grade 1,11.15,3.6,44.5,74.84800216,19,13,12.19361351,44.05,53.02404092,40.73033708,38.10861423,83.33333333,1,6,50,6,41.72704086,211,TRUE
23001849,Grade 5,3.752,3.176,53.72,88.42204939,122,64,10.78275206,21.83177811,52.29288888,46.35283461,39.24499147,44.13643832,1,1,0,0,36.71889043,1,FALSE
23001854,Grade 2,5.454545455,25.45454545,29.72727273,49.03289906,6,7,27.61916331,,,,,,0,0,0,0,14.56521739,141,TRUE
23001863,Grade 1,9.806818182,7.965909091,41.60227273,69.7614804,77,48,16.85539565,29.21388889,37.98055556,32.49165445,32.36681051,58.53174603,1,1,0,0,30.02292101,8,FALSE
23001886,Grade 1,5.470588235,2.691176471,51.02205882,86.26102693,132,65,11.19356092,68.20344203,79.56742424,61.2463087,60.80605373,83.64130435,1,17,50,17,59.23640416,1,FALSE
23001901,Grade 5,10.71893491,16.94674556,29.52366864,51.95793973,224,98,20.3264391,35.34589119,73.578367,64.88304561,68.04001492,43.63816716,1,26,94.11764706,24,93.96046781,1,FALSE
23001902,Grade 5,4.437956204,6.251824818,45.21532847,80.50463705,241,99,17.85106225,47.79237092,75.42070602,76.19225982,73.1032754,60.38220716,1,27,100,27,92.8172658,1,FALSE
23002006,Grade 8,15.17647059,7.117647059,37,62.9688098,15,15,15.45962483,0.824468085,7.045454545,21.62573286,21.82414556,17.79240187,1,0,0,0,38.21848308,71,TRUE
23002015,Grade 3,9.914110429,4.294478528,46.06748466,76.3162113,144,88,17.94199462,18.80124069,49.01764706,39.56959939,45.30039876,40.6933919,1,0,0,0,24.51691373,0,FALSE
23002025,Grade 2,10.63492063,1.976190476,47.76984127,79.05922378,119,62,13.7038171,65.58889695,81.80486912,86.1656839,84.79853228,80.10752688,1,9,50,9,54.354056,8,FALSE
23002040,Grade 2,5.52173913,6.065217391,48.82608696,80.74151779,40,23,18.85300371,29.99927419,54.84539773,58.91472868,54.45736434,57.70609319,1,4,50,4,42.39753426,176,TRUE
23002042,Grade 1,6.618320611,1.717557252,50.67938931,85.67680693,129,66,10.27788303,63.75575362,78.98813241,55.91058052,58.22214419,78.25181159,1,13,46.15384615,12,50.90307082,1,FALSE
23002053,Grade 3,13.31782946,5.682170543,36,65.40987261,108,60,16.08327936,52.87743453,72.41915967,69.66825327,68.83614927,64.58192345,1,15,100,15,72.83130132,1,FALSE
23002056,Grade 3,7.584415584,1.961038961,50.92207792,84.19226191,149,89,12.81570343,23.27142041,49.88769469,44.480396,44.96732666,48.2794886,1,15,66.66666667,15,67.15860846,1,FALSE
